sobol_n_samples,sobol_elapsed_s,sobol_yield_S1_ghi_factor,sobol_yield_ST_ghi_factor,sobol_yield_S1_module_efficiency,sobol_yield_ST_module_efficiency,sobol_yield_S1_system_losses,sobol_yield_ST_system_losses,sobol_yield_S1_pv_cost,sobol_yield_ST_pv_cost,sobol_yield_S1_elec_price_factor,sobol_yield_ST_elec_price_factor,sobol_yield_S1_annual_degradation,sobol_yield_ST_annual_degradation,sobol_pbt_S1_ghi_factor,sobol_pbt_ST_ghi_factor,sobol_pbt_S1_module_efficiency,sobol_pbt_ST_module_efficiency,sobol_pbt_S1_system_losses,sobol_pbt_ST_system_losses,sobol_pbt_S1_pv_cost,sobol_pbt_ST_pv_cost,sobol_pbt_S1_elec_price_factor,sobol_pbt_ST_elec_price_factor,sobol_pbt_S1_annual_degradation,sobol_pbt_ST_annual_degradation,d5_4_interaction_ratio_yield,d5_4_interaction_ratio_pbt,d5_5_dominant_factor_yield,d5_5_dominant_S1_yield,d5_5_dominant_factor_pbt,d5_5_dominant_S1_pbt
4096,0.5,0.7813,0.7844,0.1771,0.1799,0.0383,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.3348,0.3463,0.0743,0.0776,0.0157,0.0167,0.3885,0.4011,0.1677,0.1753,0.0,0.0,0.0065,0.0352,ghi_factor,0.7813,pv_cost,0.3885
