city,n_buildings,study_area_km2,d2_1_height_mean,d2_1_height_median,d2_1_height_std,d2_2_building_density,d2_3_roof_area_mean,d2_3_roof_area_median,d2_3_roof_area_total_m2,d2_4_compactness_mean,d2_4_compactness_median,d2_5_far
qingdao,5124,43.613,15.72,12.0,15.75,0.0653,555.7,320.2,2847443.0,1.719,1.529,0.526
