city,n_buildings,study_area_km2,d2_1_height_mean,d2_1_height_median,d2_1_height_std,d2_2_building_density,d2_3_roof_area_mean,d2_3_roof_area_median,d2_3_roof_area_total_m2,d2_4_compactness_mean,d2_4_compactness_median,d2_5_far
lanzhou,13051,274.141,21.08,18.0,10.93,0.043,903.7,656.5,11793809.0,2.04,1.83,0.38
