city,n_buildings,study_area_km2,d2_1_height_mean,d2_1_height_median,d2_1_height_std,d2_2_building_density,d2_3_roof_area_mean,d2_3_roof_area_median,d2_3_roof_area_total_m2,d2_4_compactness_mean,d2_4_compactness_median,d2_5_far
nanchang,2195,54.267,17.77,18.0,7.67,0.0304,752.4,551.8,1651452.0,1.992,1.806,0.243
