city,n_buildings,study_area_km2,d2_1_height_mean,d2_1_height_median,d2_1_height_std,d2_2_building_density,d2_3_roof_area_mean,d2_3_roof_area_median,d2_3_roof_area_total_m2,d2_4_compactness_mean,d2_4_compactness_median,d2_5_far
shijiazhuang,1060,62.47,27.55,27.0,18.74,0.0281,1654.7,795.6,1754010.0,2.04,1.88,0.248
