city,n_buildings,study_area_km2,d2_1_height_mean,d2_1_height_median,d2_1_height_std,d2_2_building_density,d2_3_roof_area_mean,d2_3_roof_area_median,d2_3_roof_area_total_m2,d2_4_compactness_mean,d2_4_compactness_median,d2_5_far
urumqi,3113,40.676,15.8,15.0,18.33,0.0668,872.5,578.8,2715977.0,1.984,1.845,0.379
