city,n_buildings,study_area_km2,d2_1_height_mean,d2_1_height_median,d2_1_height_std,d2_2_building_density,d2_3_roof_area_mean,d2_3_roof_area_median,d2_3_roof_area_total_m2,d2_4_compactness_mean,d2_4_compactness_median,d2_5_far
guangzhou,1605,110.305,38.18,33.0,19.94,0.0144,991.5,695.3,1591326.0,2.068,1.831,0.203
