city,n_buildings,study_area_km2,d2_1_height_mean,d2_1_height_median,d2_1_height_std,d2_2_building_density,d2_3_roof_area_mean,d2_3_roof_area_median,d2_3_roof_area_total_m2,d2_4_compactness_mean,d2_4_compactness_median,d2_5_far
haikou,1068,123.104,17.26,18.0,13.07,0.01,1147.6,439.3,1225686.0,1.636,1.411,0.096
