city,n_buildings,study_area_km2,d2_1_height_mean,d2_1_height_median,d2_1_height_std,d2_2_building_density,d2_3_roof_area_mean,d2_3_roof_area_median,d2_3_roof_area_total_m2,d2_4_compactness_mean,d2_4_compactness_median,d2_5_far
suzhou,13337,76.389,12.56,12.0,7.21,0.0702,402.2,264.4,5363654.0,1.69,1.511,0.482
